[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] brush-apply-at: world=(256.78, 526.38), mode=Sculpt, radius=50.0, strength=1.00, height_pre=Some(126.991425)
[BRUSH-DBG] brush-height-delta: world=(256.78, 526.38), height_pre=Some(126.991425), height_post=Some(131.95161), delta=Some(4.96019), modified=true
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] brush-apply-at: world=(284.86, 568.80), mode=Sculpt, radius=50.0, strength=1.00, height_pre=Some(169.1598)
[BRUSH-DBG] brush-height-delta: world=(284.86, 568.80), height_pre=Some(169.1598), height_post=Some(174.12067), delta=Some(4.960861), modified=true
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-render-source: models_total=96, drawn_models=39, terrain_cluster_models=0
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
